13072 .69665 .38947
13136 .70029 .39400
13200 .70284 .39900
13264 .71576 .40301
13328 .70944 .40556
13392 .72731 .40988
13456 .73417 .41306
13520 .74260 .41734
13584 .74989 .42087
13648 .75955 .42516
13712 .77346 .42998
13776 .78354 .43313
13840 .79445 .43716
13904 .80901 .44062
13968 .83095 .44610
14032 .83921 .44983
14096 .83480 .45332
