13072 1.46847 .47931
13136 1.45173 .48333
13200 1.49955 .48742
13264 1.52592 .49621
13328 1.56599 .49885
13392 1.55903 .50478
13456 1.57580 .50816
13520 1.62005 .51637
13584 1.56172 .51665
13648 1.49447 .52005
13712 1.57407 .52365
13776 1.63786 .52946
13840 1.61381 .53335
13904 1.68094 .54340
13968 1.71903 .54797
14032 1.71894 .55124
14096 1.77025 .55444
